ęsa:diˀ,"you will get rid of something, abandon it, throw it out"
ęsa:dǫ:gwe:,you will become healthy again
ęsa:dǫˀ,"you will present, offer something; you will become something"
ęsa:gye:saht,you will waste
ęsa:nhiˀk,"you will err, make a mistake"
ęsa:nyoˀ,something will kill you
ęsa:nǫ:ˀ,you will fail
ęsa:sdi:s,you will pay attention
ęsa:snęht,you will get down (off of something)
ęsa:tge:t,you will scratch (yourself)
ęsa:tgwe:niˀ,you will win a competition
ęsa:thne:yǫ:ˀ,you will heal yourself (with medicinal ointments)
ęsa:tre:waht,you will be punished
ęsa:tǫ:dęh,you will hear it
ęsa:wa:k,"you will winnow, shake out, sift something"
ęsa:wę:naˀt,you will give up
ęsa:yǫˀ,it will give you 
ęsadadahdrǫhgwęˀ,you will scare yourself
ęsadadehkwanǫ:t,you will serve yourself a meal
ęsadadra:gwahs,you will choose for yourself
ęsadadrihwagwe:nyęˀs,you will achieve
ęsadadrohe:gęˀ,"you will accumulate (things, ideas, etc.) for yourself"
ęsadagye:na:ˀ,you will wrestle 
ęsadahga:sdǫˀ,"you will tough it out, endure"
ęsadahǫ:dǫˀ,you will ask
ęsadahǫhsiyohsta:k,"you will listen, obey"
ęsadehsrǫ:niˀ onęh ęsę:daˀ,get ready to go to bed
ęsadehsrǫnihsˀǫhǫ:k,you will be ready
ęsadehęh,you will become embarrassed or ashamed
ęsadejęhęne:dahk,you will prepare your fire
ęsadekǫnige:,you will feast
ęsadenyaˀgwaht,you will make yourself vomit
ęsadenyę:dęˀ,you will try
ęsadetsaˀt,"you will struggle, squirm to get loose, revolt"
ęsadetsęs,"you will be a glutton; you will gobble, gorge yourself"
ęsadewa:yę:s,you will learn
ęsadeˀgoˀ,"you will flee, run away"
ęsadeˀsgǫ:dęˀ,you will roast
ęsadonyahnǫ:ˀ,you will make yourself move
ęsadoˀne:k,you will move away
ęsadrihwa:do:gęs,you will right a wrong
ęsadrihwatgahǫ:ˀ,"you will oversee, supervise"
ęsadręnatǫda:taˀ,you will go listen to the songs (said as an invitation)
ęsadrǫ:goˀ,you will keep
ęsadrˀanę:da:k,"you will get close to something, approach it"
ęsadwahataˀt,you will dry out the meat
ęsadwiyaǫgoˀ,you will adopt a baby
ęsadwiyǫ:diˀ,"you will abandon your baby, child"
ęsadwęna:yęht,"you will jeer, jest, throw words at someone"
ęsadęgahnyeˀ,"you will comfort, rock a child; you are babysitting"
ęsadęhǫgaǫˀ,you will invite
ęsadęnhaˀ,"you will order something, hire something"
ęsadęni:dęht,you will plead
ęsadęnigǫhaˀdęˀ,you will betray
ęsadęnihahdęˀ,you will lend
ęsadęnihe:yaˀt,you will play dead (pretend)
ęsadęno:węht,you will deny
ęsadęnǫˀnya:t,you will mourn
ęsadęˀnyo:dęˀ,you will celebrate
ęsadǫgweˀdaǫgoˀ,you will adopt a person
ęsadˀesgoh,you will go into the water
ęsadˀesha:sdǫh,you will use your strength
ęsagahdrahiˀ,you will shed tears
ęsagahdre:dǫ:,you will shed tears
ęsagahdro:dęˀ,you will shed tears
ęsagaę:,"you will allow, give permission"
ęsagyadaˀdih,you will lean against something
ęsagyaˀda:gwe:k,you will get constipated
ęsagyaˀda:wi:t,you will put on (clothes)
ęsagyaˀdaneˀwa:,you will be physically startled
ęsagyena:waht,"you will retain or book a venue; hold onto, cling to something"
ęsagęhęˀdęˀ,you will be disgusted
ęsahdo:gaˀt,you will grow something
ęsahdo:k,you will grow
ęsahdo:ˀ,you will submerge something
ęsahdrǫhgwęˀ,it will frighten you
ęsahdrǫˀk,you will be afraid of something; it will frighten you
ęsahdǫˀ,you will disappear
ęsahdǫˀt,you will lose it
ęsahnyahsgaˀohs,"you will hiccup, hiccough"
ęsahsaˀse:k,you will remember
ęsahsdaę:ˀ,you will cry
ęsahsgane:k,"you will be tempted, you will long for something"
ęsahsgyaǫ:ˀ,you will walk fast! you will encourage
ęsahshę:daˀ,you will step on something
ęsahsoˀka:k,you will limp
ęsahsęs,you will regret
ęsahsętrǫ:niˀ,it will make you fat
ęsahsǫdǫ:niˀ,you will mark the night (i.e. set a time)
ęsahtnegǫ:niˀ,you will ferment something
ęsahyo:ˀ,"you will cook , boil the fruit"
ęsahyohai:ˀ,you will wash fruit
ęsahǫ:k,you will understand (and speak)
ęsahǫgahaˀ,you will be invited or asked to go
ęsaidręhda:ˀ,you will get sleepy
ęsaidręhdi:yohs,you will have a nice sleep
ęsajęhǫhsgwaę:ˀ,you will whisper
ęsanakdi:yohs,you will become physically comfortable; (literally: you'll be comfortable with your bed)
ęsanowagwaǫdęˀ,you will get a rounded back
ęsasdǫ:wiˀ,it will disrupt your physical system
ęsasgyaǫnyǫˀ,you will encourage
ęsasgyęwa:taˀt,it will make you skinny; take you to the bare bones
ęsataha:goˀ,"you will stray, go off the road, turn into your driveway"
ęsatahitˀa:ˀ,you will earn the heavenly road
ęsatahyojihdęht,you will play in the playground
ęsatga:dahgoˀ,"you will hollow out a canoe, a wooden bowl, etc. (take out the chips)"
ęsatgahiyohs,"you will look closely at something, peer at something"
ęsatgaho:ha:t,you will cleanse your eyes with something (i.e. wash death off of you before or after a funeral so nothing will happen to your baby)
ęsatgahę:gęˀ,you will glimpse it
ęsatgahǫ:diˀ,you will roll your eyes (in disgust); you will snub someone
ęsatgahǫ:ˀ,"you will pay attention, keep a close eye on"
ęsatgahǫnyǫˀ,you will flirt; bat your eyes
ęsatgaędahk,what you will pawn
ęsatgehda:t,you will put something around your neck
ęsatgehǫˀ,you will sell
ęsatgwadǫ:,you will zig zag
ęsatgwęnya:de:niˀ,you will change your clothes
ęsatgǫhsohai:ˀ,you will wash your face
ęsatgǫwaˀdǫ:niˀ,you will tan a hide
ęsatiyaˀk,you will hold a grudge
ęsatnadaęˀ,you will inhabit
ęsatnahsgǫ:niˀ,you will get comfortable in bed
ęsatnoˀjohai:ˀ,you will brush your teeth
ęsatnǫda:nhaˀ,you will make yourself guilty
ęsatrenagehda:t,you will put it around your neck
ęsatrǫnyahsiˀ,you will take your clothes off
ęsatrǫnyaˀt,you will wear something
ęsatwihsdaniˀǫhs,you will economize
ęsatwihsdaęˀ,you will economize
ęsatwihsdǫ:niˀ,you will profit
ęsatędǫ:niˀ,you will make your garden
ęsawęnahǫk,"your words will come back on you; you will be revenged, repaid for your words"
ęsawęnogohgra:ˀ,it will give you an allergic reaction
ęsayadahdrǫ:gǫˀ,"you will quiver, shudder"
ęsayaˀdǫ:daˀt,"you will shiver, shake"
ęsayehwaˀ,you will look for in vain; you will be unable to find something
ęsayę:daˀ,"you will acquire, obtain"
ęsayędeˀǫhǫ:k,you will be really good at it
ęsayęnahsǫ:ˀ,you are an epileptic; (literally: you will have convulstions)
ęsayǫhwa:tahs,it will show you something
ęsaǫhyagˀędahk,it's going to make you groan
ęsaˀdrahehs,"you will go overboard, above and beyond, you will exceed"
ęsaˀgęhęt,you will take the dust off
ęsaˀgęhęwa:k,you will winnow the chaff (corn or beans)
ęsaˀkdaˀe:k,it will peck you
ęsaˀnahgǫ:dęˀ,you will get a bee sting
ęsaˀnigǫhahdǫˀ,you will faint; (literally: you will lose your mind)
ęsaˀnigǫhahni:ya:t,you will endure (literally: toughen or strengthen your mind)
ęsaˀnigǫhi:yoh,you will be satisfied
ęsaˀnigǫhi:yohs,your mind will adjust (i.e. become comfortable)
ęsaˀnigǫhęh,you will forget
ęsaˀo:k,it will chop you
ęsdagwaihsiˀ,you will straighten
ęsdo:gęs,"you will arrange (i.e. things, flowers, etc.)"
ęse:ge:t,"you will grate, scrape, file"
ęse:gri:k,"you will wrinkle, fan-fold"
ęse:gwe:niˀ,you will succeed
ęse:gęis,you will move it (i.e. checkers)
ęse:gęˀ,you will see
ęse:haˀt,you will dry something
ęse:ja:gǫ:ˀ,you will persevere
ęse:teht,you will pound corn
ęse:tgiht,you will dirty it up
ęsega:hǫ:k,you will hear a story
ęsegahehgyak,you will hull berries 
ęsegahędęht,you will hull berries
ęsegahęnęsgwahǫ:ˀ,you will peek! (literally: steal a look)
ęseganę:t,you will lick it
ęsegawe:ˀ,you will row
ęsegetsgoˀ,you will lift things to a vertical position
ęsegęhęˀtrǫ:niˀ,"you will be mean, abusive"
ęsegǫnyǫhs,you will honour something
ęseho:we:k,you will cover something
ęsehs,you will use it
ęsehsdęht,you will take the scales off (the fish)
ęsehsgohaowa:neht,"branch it out. (i.e. add particles, etc. to 'dress up' speech.)"
ęsehsgwiyˀaksǫ:ˀ,you will cut the twigs off
ęsehsre:ˀ,you will chase or follow
ęsehsrǫ:niˀ,"you will create, make something"
ęsehstoˀdręht,you will pluck feathers
ęsehswahęh,"you will hate, dislike"
ęsehswaˀne:dęˀ,you will back up something (i.e. reinforce it)
ęsehsę:nǫ:niˀ,you will store it
ęsejaodęˀ,you will smoke
ęsejihsdaˀdraˀ,you will go with the fire (refers to the Gaihwi:yo: convention)
ęsejihstaˀdraˀ,you will go with the fire (refers to going to the Gaihwifyof convention)
ęsekdo:tsih,"you will shell (eggs, coconuts, etc.)"
ęsekdǫnyǫˀ,you will fully examine it
ęsenedawęhę:t,you will go uphill
ęsenrahdęht,you will pick off leaves
ęsetragwęˀdaˀe:k,you will slap it (on the cheek)
ęsetsahnihk,you will be scared of it
ęsetsgęˀędahgoˀ,you will remove seeds
ęsewayę:nę:daˀ,you will complete
ęseyadogohdęˀ,"you will outdo someone; you will go right over her, go right past her; deceive her"
ęseˀnigǫhoda:goˀ,"you will persuade her, overcome her mind"
ęseˀǫhgwaę:,you are going to lay sod
ęsga:neht,you will tempt
ęsga:nye:ˀ gaę:nagayǫhka:ˀ,Women's Old Shuffle Dance
ęsga:nye:ˀ sgadigaji:nah deyehnyotaˀ,"One Side Male Dance (a dance done with paternal cousin, uncle, etc.) (ceremony)"
ęsga:nyę:ˀ gaę:nase:ˀ,Women's New Shuffle Dance Song
ęsgadatre:waht,"I will apologize, repent"
ęsgae:yǫˀt,they (female or mixed group) will bring it back
ęsgahdę:diˀ,I will go home
ęsgahyagoˀ,I will pick fruit again
ęsganˀana:węˀ,it will thaw or melt again
ęsgaǫ:de:kǫ:niˀ,they (female or mixed group) will eat again
ęsgaǫ:tgǫˀtrani:yǫ:dęˀ,they (female or mixed group) will weigh themselves again
ęsgwa:yǫˀ,you all will give to me
ęsgwęneˀwa:dęˀ,I startled you all ; We all startled you (singular); etc.
ęsgyǫˀ,I will or would come back (definite)
ęsgęnahdędiˀ,they (animal) will migrate
ęsgęnˀewa:dęˀ,you will startle me
ęsgǫganyaˀgęˀ,I will repay you for your actions
ęsgǫyadatrewahdęˀ,I will repent to you
ęsgǫˀ,you will give me
ęsha:go:nǫˀ,they will give her/them
ęsha:gyǫˀ,they and I will give him/them
ęsha:knǫˀ,she and I will give him
ęsha:kse:k,he can (literally: will) eat it again
ęshagaǫˀ,he will give her/them (females or mixed)
ęshagogyaˀdǫ:dahk,"he will be an ambassador, represent someone; (literally: they will put his body in)"
ęshagoneˀwa:dęˀ,he will startle her/them
ęshagonęneˀwa:dęˀ,they (non-female) will startle her/them (female)
ęshagwęneˀwa:dęˀ,they and I will startle him/them 
ęshagyęneˀwa:dęˀ,she or he and I will startle him
ęshahe:waht,he will punish again
ęshe:dwa:yǫˀ,you (plural) and I will give him
ęshe:dę:ˀ,"you will pity her, show mercy, compassion"
ęshe:hahs,you will serve someone
ęshe:nhaˀ,"you will command, hire her"
ęshe:sgwe:k,you will shut her up
ęshe:sni:yǫˀ,you two will give him; he will give you two
ęshe:swa:yǫˀ,you all will give him; he will give you all
ęshe:tgęht,"you will damage, ruin, wreck something"
ęshe:tni:yǫˀ,you and I will give him
ęshe:ya:diˀ,"you will abandon someone, let them go"
ęshe:yǫˀ,you will give it to her
ęshedwęneˀwa:dęˀ,you (plural) and I will startle him
ęshegǫnyǫhs,you will honour someone
ęshehe:waht,you will punish her
ęsheho:wiˀ,"you will tell someone, command someone"
ęshehowa:naht,"you will praise her, uplift her spirits, flatter her"
ęshehsa:dęˀ,you will carry someone on your back
ęshehsganekdęˀ,you will tempt someone
ęshehsrihwa:waˀs,you will back up her ideas
ęshehwa:waˀs,you will back her up
ęshehwaˀehs,you will blame someone
ęshehǫgaǫˀ,you will invite her/them
ęshenǫdragehsǫ:ˀ,you will follow someone around
ęshenǫgehaˀt,you will breast-feed
ęshenǫgwahkwaˀ,you will take the milk from the child (wean)
ęshenǫhnyaˀk,you will hurt someone
ęshesnęneˀwa:dęˀ,you two will startle him; he startled you two
ęsheswaˀne:dęˀ,you will back her up
ęshetahahs,you talk to her
ęshetahahs ęsheˀnigǫhahni:ya:t,you counsel her
ęshetnęneˀwa:dęˀ,you and I will startle him
ęshewayę:sdęˀ,"you will train, educate, teach someone"
ęsheyadahgwaę:hęs,you will pawn something
ęsheyadewayę:nǫ:niˀ,"you will take care of them, care for them (for a while)"
ęsheyadęhyęht,you will flip someone over; knock someone over
ęsheyahdo:gaˀt,you will raise someone
ęsheyahdrǫhgwęˀ,"you will threaten, scare someone"
ęsheyahsganekdęˀ,you will tempt someone
ęsheyataha:gwaˀdęˀ,you will corrupt her/them; (literally: you will take her off the path); (high language)
ęsheyaęna:ˀ,"you will curse, hex someone"
ęsheyaˀtgę:niˀ,you will beat someone (in a race)
ęsheyęneˀwa:dęˀ,you all will startle him; he startled you all; you will startle her
ęsheyęsrahgwa:s,you will cover someone with a blanket
ęsheyęsro:we:k,you will cover her or someone with a blanket
ęsheyˀadahdǫˀt,you will corrupt her/them
ęsheyˀadodaisiˀ,you will help her escape; you will save her
ęsheyˀadędǫnyaˀt,you will make fun of it; something will make fun of you (evil result; it will mess with your head or mind); (referring to reliving your sins before death); you will joke
ęsheˀdahswahęhsrǫˀ,you will scold her or someone
ęsheˀdahswahęˀdrǫ:ˀ,you will scold her or someone
ęsheˀho:we:k,you will cover someone
ęsheˀnigǫhagwe:niˀ,you will out-think her
ęsheˀnigǫhahni:ya:t,you strengthen her mind
ęsheˀnigǫhaˀdęˀ,"you will cheat her, betray her"
ęsheˀnigǫhaˀe:k,you will offend someone
ęsheˀnigǫhaˀt,you will cheat someone
ęsheˀnigǫhoˀdrǫ:ˀ,you will console someone; (literally: you will caress someone's mind)
ęsheˀnigǫhęhdęˀ,"you will make someone feel better, comfort someone; (literally: you will make someone forget something)"
ęsheˀnigǫhǫ:niˀ,"you will influence, persuade someone"
ęsheˀnya:gęht,you will help someone escape
ęsheˀnǫhda:ˀ,"you will put someone in something, you will give him a ride"
ęsheˀshę:niˀ,you will overpower someone (physically)
ęshręˀ,you will set it or place it on something
ęshęˀnyˀada:t,you will point someone out
ęshǫ:gwa:yǫˀ,he will give us all
ęshǫgwaˀnihkodagoˀ,he will influence or bribe us/someone
ęshǫgwęneˀwa:dęˀ,he will startle us all
ęshǫgyęneˀwa:dęˀ,he will startle us two
ęsi:yaˀk,you will shoot
ęsihsa:k,you will look for it
ęsiˀ,you will say
ęsiˀdǫhgwahstwaht,you will dim the lights
ęskni:yǫˀ,you two will give to me
ęsknęneˀwa:dęˀ,I startled you (singular); We two startled you (singular); etc.
ęsna:de:niˀ,"you will change the oil, fluid"
ęsnagai:,you will whistle
ęsnaˀjo:dęˀ,you will boil something in a pot
ęsnaˀnawęˀt,"you will melt, liquefy something"
ęsnaˀsgo:we:k,cover your bed
ęsnaˀsgowe:ksih,you will uncover the bed
ęsnaˀsgwahsrǫ:niˀ,you will make your bed
ęsnaˀtsaˀek,you will spank
ęsne:ˀ,you two will go together
ęsneda:dęhdaęˀ,you will lay a floor
ęsnega:ˀ,you will solder
ęsnehdahk,you will escort; you will go together
ęsnekahs,you will give it something to drink
ęsni:nǫˀ,"you will buy, purchase"
ęsni:yǫˀ,you two will give it something; OR you two will arrive
ęsnigǫha:gę:niˀ,you will beat someone (mentally)
ęsnigǫhaˀt,you will betray
ęsnihnegehaˀ,two will drink
ęsnihsdęht,you will hull strawberries
ęsnihwahseht,you two will have a secret
ęsniˀ,you two will say
ęsniˀdrǫ:daˀk,you two will stay home
ęsnę:nheht,you will fill in
ęsnęhętaˀt,you will dry corn
ęsnęnyotsiˀ,you will husk the corn
ęsnęnˀewa:dęˀ,it will startle you two; you two will startle it
ęsnęsgoˀ,you will steal it
ęsnǫ:da:ˀ,you will put gas in
ęsnǫ:nheht,you will fill in
ęsnǫ:t,you will feed
ęsnǫhnyaˀk,you will hurt it (an animal)
ęsnǫnyotsiˀ,you will husk the corn
ęsnǫwade:niˀ,you will strain
ęsnǫwaęhdahk,you will filter the water
ęsohaęˀ,you will attach something
ęsohga:ˀ,"you will coat something (with a paste, etc.)"
ęsra:drǫ:ˀ,"you will tear, shred it"
ęsra:goˀ,you will choose or take out
ęsra:tęˀ,you will climb!
ęsra:ˀ,you will spread
ęsranawę:do:we:k,"you will ice, frost something (e.g. a cake)"
ęsranawęˀdoh,you will sweeten
ęsrawihsdo:tsiˀ,you will peel
ęsre:tgęh,you will wreck it
ęsrenahnǫ:ˀ,you will shave (with a draw knife)
ęsri:hwaye:na:ˀ,"you will accept advice, a suggestion, etc."
ęsri:yoˀ,you will kill something
ęsrihsda:,you will iron
ęsrihsdahsǫˀ,you will iron (several things)
ęsrihsgyaˀksǫˀ,you will slice something up
ęsrihwagwaihsiˀ,you will be a witness
ęsrihwagwę:ni:yohs,"you will sanction, charter, give authority to"
ęsrihwagwę:niˀ,you will accomplish
ęsrihwahni:ya:t,you will affirm it or agree
ęsrihwahsrǫ:niˀ,you will come to an arrangement
ęsrihwahsˀa:ˀ,"you will plan an idea; you will promise, make an agreement"
ęsrihwahęˀ,you will present an idea
ęsrihwane:k,you will pray
ęsrihwaneˀaksrǫ:ˀ,"you will swear, use profane language"
ęsrihwaohe:k,"you will gather ideas, news"
ęsrihwihsa:k,"you will investigate, inquire"
ęsrihǫ:niˀ,"you will incite, be the cause of something"
ęsrohe:k,you will gather
ęsrę:t,you will be the lead
ęsręˀ,you will put something on a surface
ęsręˀda:ˀ,you will burn something
ęswa:yę:ˀ,you all will set or lay
ęswa:yǫˀ,it will give you all
ęswadahǫhsiyohsdęˀ,you all will listen to it
ęswadrihwagyaǫˀ,you all will have an accident
ęswadrihwatǫ:dęˀ,you will listen (to an idea)
ęswadriwaǫniˀ,you will heal
ęswadǫhtga:dǫ:ˀ,you all will have a good time
ęswagaę:se:k,you all will be willing
ęswagyę:ˀ,you all will sit
ęswai:naga:nye:ˀ,"you all will yodel, chant"
ęswatgenihsˀa:ˀ,you all will have a meeting
ęswaęnaganye:,you all will sing
ęswaˀe:k,"you will pound, tap"
ęswaˀnigohohsgǫhk,you all will have clear minds
ęswęhnihsraędaˀ,another day (formal)
ęswęhniˀda:ˀ,it will be a new month (again)
ęswęnˀewa:dęˀ,it will startle you all; you all will startle it
ęswęˀsdo:niˀ,you will whip (i.e. meringue)
ęsya:gęˀ,you will go out
ęsyaˀdahdrǫ:goˀ,you will caress a pet
ęsyaˀgye:nęht,you can knock it down
ęsye:na:ˀ,you will receive
ęsye:saht,"you will condemn, slander, insult someone"
ęsyeh,you will wake up! 
ęsyeht,you will wake up something
ęsyę:se:ˀ,you will skin something
ęsyę:ˀ,you will put it there!
ęsyęˀgwae:k,"you will smoke it (meat, etc.); you will tan it "
ęsyǫ:gyaˀt,you will smile!
ęsyǫgyatge:,"you will laugh loudly, guffaw"
